date,eta,eto,eta_eto,fieldstat,irrigation_applied_inches,irrigation_applied_hours,irrigation_recommendation_inches,irrigation_recommendation_hours,gapped,actual_precip_in
1/12/2022,0.048525833,0.058661417,0.827218904,0.8,0,0,0.242600752,0,TRUE,0
1/13/2022,0.039771561,0.048031496,0.828030864,0.8,0,0,0.281104949,0,TRUE,0
1/14/2022,0.064132846,0.077559055,0.826890496,0.8,0,0,0.319783472,0,TRUE,0
1/15/2022,0.042519685,0.03976378,0.946431731,0.92,0,0,0.322902681,,FALSE,0
1/16/2022,0.042519685,0.056692913,0.929056717,0.9,0,0,0.345188488,0,FALSE,0
1/17/2022,0.046062992,0.053543307,0.815224495,0.79,0,0,0.340895972,0,FALSE,0
1/18/2022,0.057480315,0.058267717,0.92268658,0.89,0,0,0.345608608,0,FALSE,0
1/19/2022,0.059055118,0.066535433,0.951319507,0.92,0,0,0.36442682,0,FALSE,0
1/20/2022,0.067322835,0.06023622,1.017084097,0.98,0,0,0.381899574,0,FALSE,0
1/21/2022,0.099516896,0.111811024,0.890045482,0.86,0,0,0.415923611,0,TRUE,0
1/22/2022,0.077165354,0.113385827,0.81733302,0.79,0,0,0.48975314,0,FALSE,0
1/23/2022,0.063779528,0.062204724,0.865950287,0.84,0,0,0.506224425,0,FALSE,0
1/24/2022,0.068897638,0.059448819,1.111325078,1.08,0,0,0.493217684,,FALSE,0
1/25/2022,0.089486148,0.096062992,0.931536128,0.9,0,0,0.525223517,,TRUE,0
1/26/2022,0.072047244,0.073622047,0.984959287,0.95,0,0,0.538215643,,FALSE,0
1/27/2022,0.072047244,0.077559055,0.972154443,0.94,0,0,0.542940052,,FALSE,0
1/28/2022,0.077165354,0.068897638,1.039494251,1.01,0,0,0.52058851,,FALSE,0
1/29/2022,0.074015748,0.076771654,1.05786431,1.02,0,0,0.517438904,,FALSE,0
1/30/2022,0.081889764,0.065354331,1.136960733,1.1,0,0,0.53554914,,FALSE,0
1/31/2022,0.081889764,0.077952756,1.179947138,1.14,0,0,0.548541266,,FALSE,0
2/1/2022,0.101574803,0.157480315,0.907570297,0.88,0,0,0.560629921,,FALSE,0
2/2/2022,0.101574803,0.144094488,0.685334005,0.66,0,0,0.59015748,,FALSE,0
2/3/2022,0.067322835,0.08503937,0.751427696,0.73,0,0,0.585433071,,FALSE,0
2/4/2022,0.081889764,0.07992126,0.914883364,0.89,0,0,0.59015748,,FALSE,0
2/5/2022,0.075590551,0.084645669,0.896821991,0.87,0,0,0.591732283,,FALSE,0
2/6/2022,0.09015748,0.081496063,0.95352304,0.92,0,0,0.6,,FALSE,0
2/7/2022,0.091732283,0.092913386,0.987834981,0.96,0,0,0.60984252,,FALSE,0
2/8/2022,0.091732283,0.095275591,0.958795548,0.93,0,0,0.6,,FALSE,0
2/9/2022,0.096850394,0.091732283,1.008265961,0.98,0,0,0.595275591,0,FALSE,0
2/10/2022,0.118110236,0.11023622,1.002360765,0.97,0,0,0.646062992,0,FALSE,0
2/11/2022,0.122834646,0.111417323,1.037772213,1,0,0,0.687007874,0,FALSE,0
2/12/2022,0.106692913,0.099606299,1.029406034,1,0,0,0.732677165,0,FALSE,0
2/13/2022,0.111417323,0.106692913,1.045396513,1.01,0,0,0.739370079,,FALSE,0
2/14/2022,0.116535433,0.107480315,1.204883169,1.17,0,0,0.764173228,,FALSE,0
2/15/2022,0.122834646,0.136614173,1.057588588,1.02,0,0,0.795275591,,FALSE,0
2/16/2022,0.12480315,0.137435531,0.908085039,0.88,0,0,0.823228346,,FALSE,0
2/17/2022,0.106692913,0.139020013,0.767464417,0.74,0,0,0.811811024,,FALSE,0
2/18/2022,0.101221109,0.111104277,0.911046015,0.88,0,0,0.790197487,,TRUE,0
2/19/2022,0.100059621,0.116051724,0.86219849,0.83,0,0,0.783564195,,TRUE,0
2/20/2022,0.086169156,0.101746196,0.846902974,0.82,0,0,0.758316028,,TRUE,0
2/21/2022,0.099881964,0.114362224,0.873382493,0.85,0,0,0.741662559,,TRUE,0
2/22/2022,0.090561183,0.105202415,0.860827986,0.83,0,0,0.709389097,,TRUE,0.011811024
2/23/2022,0.095478803,0.110973971,0.860371151,0.83,0,0,0.68006475,,TRUE,0
2/24/2022,0.097979449,0.113289304,0.864860543,0.84,0,0,0.671351285,,TRUE,0
2/25/2022,0.102336092,0.118716625,0.862019893,0.83,0,0,0.672466269,,TRUE,0
2/26/2022,0.080196348,0.0929902,0.862417196,0.83,0,0,0.652602995,,TRUE,0
2/27/2022,0.111677928,0.129391762,0.863099211,0.84,0,0,0.678111766,,TRUE,0
2/28/2022,0.114620141,0.132891052,0.8625121,0.83,0,0,0.692849943,,TRUE,0
3/1/2022,0.116015377,0.134483113,0.862676169,0.83,0,0,0.718304137,,TRUE,0
3/2/2022,0.11194342,0.129749984,0.862762493,0.83,0,0,0.734768754,,TRUE,0
3/3/2022,0.086014265,0.099709314,0.862650254,0.83,0,0,0.72280357,,TRUE,0
3/4/2022,0.119310935,0.138300041,0.862696305,0.83,0,0,0.739778413,,TRUE,0
3/5/2022,0.090566043,0.104979397,0.862703018,0.83,0,0,0.750148108,,TRUE,0
3/6/2022,0.118645457,0.137530739,0.862683192,0.83,0,0,0.757115637,,TRUE,0
3/7/2022,0.121755506,0.141134031,0.862694172,0.83,0,0,0.764251003,,TRUE,0
3/8/2022,0.129838406,0.150503525,0.862693461,0.83,0,0,0.778074032,,TRUE,0
3/9/2022,0.13113434,0.152006281,0.862690275,0.83,0,0,0.797264953,,TRUE,0
3/10/2022,0.128244607,0.148656198,0.862692636,0.83,0,0,0.839495295,,TRUE,0
3/11/2022,0.132822691,0.153963028,0.862692124,0.83,0,0,0.853007051,,TRUE,0
3/12/2022,0.133801369,0.155097554,0.862691678,0.83,0,0,0.896242378,,TRUE,0
3/13/2022,0.13081031,0.151630347,0.862692146,0.83,0,0,0.908407231,,TRUE,0
3/14/2022,0.138340005,0.160358514,0.862691983,0.83,0,0,0.924991729,,TRUE,0
3/15/2022,0.127785765,0.148124446,0.862691936,0.83,0,0,0.922939088,,TRUE,0.059055118
3/16/2022,0.145243662,0.168360966,0.862692021,0.83,0,0,0.937048409,,TRUE,0
3/17/2022,0.134967102,0.156448773,0.86269198,0.83,0,0,0.943770904,0,TRUE,0
3/18/2022,0.145426379,0.168572773,0.862691979,0.83,0,0,0.956374592,0,TRUE,0
3/19/2022,0.088390625,0.102459077,0.862691993,0.83,0,0,0.910599756,0,TRUE,0
3/20/2022,0.149479011,0.173270429,0.862691984,0.83,0,0,0.929268457,0,TRUE,0
3/21/2022,0.158823072,0.184101712,0.862691985,0.83,0,0,0.950115615,0,TRUE,0
3/22/2022,0.163999194,0.190101678,0.862691988,0.83,0,0,0.986329045,0,TRUE,0
3/23/2022,0.1626569,0.188545741,0.862691986,0.83,0,0,1.003742283,0,TRUE,0
3/24/2022,0.163683015,0.189735175,0.862691986,0.83,0,0,1.032458196,0,TRUE,0
3/25/2022,0.161318154,0.186993917,0.862691987,0.83,0,0,1.04834997,0,TRUE,0
3/26/2022,0.164327745,0.190482522,0.862691986,0.83,0,0,1.12428709,0,TRUE,0
3/27/2022,0.119158335,0.138123845,0.862691986,0.83,0,0,1.093966414,0,TRUE,0.251968504
3/28/2022,0.095361588,0.110539554,0.862691986,0.83,0,0,1.03050493,0,TRUE,0.149606299
3/29/2022,0.164725017,0.190943025,0.862691986,0.83,0,0,1.031230753,0,TRUE,0
3/30/2022,0.107585248,0.12470876,0.862691986,0.83,0,0,0.976159101,0,TRUE,0
3/31/2022,0.163486726,0.189507644,0.862691986,0.83,0,0,0.975962812,0,TRUE,0
4/1/2022,0.176028792,0.204045934,0.862691986,0.83,0,0,0.99067345,0,TRUE,0
4/2/2022,0.176517311,0.204612206,0.862691986,0.83,0,0,1.002863016,0,TRUE,0
4/3/2022,0.176261339,0.204315494,0.862691986,0.83,0,0,1.059966021,0,TRUE,0
4/4/2022,0.14099242,0.163433093,0.862691986,0.83,0,0,1.105596853,0,TRUE,0
4/5/2022,0.17732455,0.205547927,0.862691986,0.83,0,0,1.118196386,0,TRUE,0
4/6/2022,0.187969292,0.217886911,0.862691986,0.83,0,0,1.19858043,0,TRUE,0
4/7/2022,0.188043346,0.217972752,0.862691986,0.83,0,0,1.22313705,0,TRUE,0
4/8/2022,0.19199025,0.222547853,0.862691986,0.83,0,0,1.239098507,0,TRUE,0
4/9/2022,0.187192842,0.216986879,0.862691986,0.83,0,0,1.249774039,0,TRUE,0
4/10/2022,0.174392637,0.202149365,0.862691986,0.83,0,0,1.247905336,0,TRUE,0
4/11/2022,0.157293157,0.182328293,0.862691986,0.83,0,0,1.264206074,0,TRUE,0
4/12/2022,0.158879917,0.184167605,0.862691986,0.83,0,0,1.245761441,0,TRUE,0
4/13/2022,0.151962403,0.176149084,0.862691986,0.83,0,0,1.209754552,0,TRUE,0
4/14/2022,0.027823998,0.032252528,0.862691986,0.83,0,0,1.049535203,0,TRUE,0
4/15/2022,0.183845868,0.213107193,0.862691986,0.83,0,0,1.041390821,0,TRUE,0.011811024
4/16/2022,0.142932547,0.165682015,0.862691986,0.83,0,0,0.997130526,0,TRUE,0.192913386
4/17/2022,0.185701615,0.215258306,0.862691986,0.83,0,0,1.008439504,0,TRUE,0
4/18/2022,0.18127544,0.21012765,0.862691986,0.83,0,0,1.032421787,0,TRUE,0.019685039
4/19/2022,0.154671791,0.179289705,0.862691986,0.83,0,0,1.028213661,0,TRUE,0
4/20/2022,0.179911901,0.208547087,0.862691986,0.83,0,0,1.056163159,0,TRUE,0.07480315
4/21/2022,0.112438688,0.130334684,0.862691986,0.83,0,0,1.140777849,0,TRUE,0.133858268
4/22/2022,0.157492846,0.182559764,0.862691986,0.83,0,0,1.114424827,0,TRUE,0
4/23/2022,0.203517688,0.235910025,0.862691986,0.83,0,0,1.175009969,0,TRUE,0
4/24/2022,0.206583679,0.239464006,0.862691986,0.83,0,0,1.195892032,0,TRUE,0
4/25/2022,0.207301113,0.240295628,0.862691986,0.83,0,0,1.221917705,0,TRUE,0
4/26/2022,0.20539668,0.238088081,0.862691986,0.83,0,0,1.272642593,0,TRUE,0
4/27/2022,0.199299885,0.231020907,0.862691986,0.83,0,0,1.292030578,0,TRUE,0
