date,eta,eto,eta_eto,fieldstat,irrigation_applied_inches,irrigation_applied_hours,irrigation_recommendation_inches,irrigation_recommendation_hours,gapped,actual_precip_in
1/11/2022,0.042519685,0.053149606,0.721452089,0.73,0,0,0.267322835,,FALSE,0
1/12/2022,0.049212598,0.055511811,0.816238994,0.82,0,0,0.278740157,,FALSE,0
1/13/2022,0.050787402,0.053543307,0.924306203,0.93,0,0,0.308267717,,FALSE,0
1/14/2022,0.062204724,0.072834646,0.875981361,0.88,0,0,0.332677165,,FALSE,0
1/15/2022,0.046062992,0.03976378,1.059417775,1.07,0,0,0.337795276,,FALSE,0
1/16/2022,0.042519685,0.056692913,0.971077073,0.98,0,0,0.340944882,,FALSE,0
1/17/2022,0.047637795,0.053543307,0.823399416,0.83,0,0,0.340944882,,FALSE,0
1/18/2022,0.054330709,0.058267717,0.913428239,0.92,0,0,0.352755906,,FALSE,0
1/19/2022,0.057480315,0.066929134,0.896400124,0.9,0,0,0.361023622,,FALSE,0
1/20/2022,0.057480315,0.06023622,0.908447091,0.91,0,0,0.367716535,,FALSE,0
1/21/2022,0.087007874,0.114566929,0.826534137,0.83,0,0,0.392519685,,FALSE,0
1/22/2022,0.075590551,0.113385827,0.650595086,0.65,0,0,0.422047244,,FALSE,0
1/23/2022,0.055905512,0.062204724,0.781142081,0.79,0,0,0.435433071,,FALSE,0
1/24/2022,0.067322835,0.059448819,1.025727357,1.03,0,0,0.45511811,,FALSE,0
1/25/2022,0.077165354,0.082677165,1.043868257,1.05,0,0,0.477952756,,FALSE,0
1/26/2022,0.072047244,0.074015748,0.966587415,0.97,0,0,0.492519685,,FALSE,0
1/27/2022,0.065748031,0.077559055,0.915651278,0.92,0,0,0.500787402,,FALSE,0
1/28/2022,0.070472441,0.068897638,0.946057911,0.95,0,0,0.484251969,,FALSE,0
1/29/2022,0.070472441,0.076771654,0.973816154,0.98,0,0,0.479133858,,FALSE,0
1/30/2022,0.077165354,0.065354331,1.081948064,1.09,0,0,0.500393701,,FALSE,0
1/31/2022,0.078740157,0.077952756,1.118334167,1.13,0,0,0.511811024,,FALSE,0
2/1/2022,0.103149606,0.157480315,0.883023479,0.89,0,0,0.537795276,,FALSE,0
2/2/2022,0.10511811,0.144094488,0.708297291,0.71,0,0,0.570866142,,FALSE,0
2/3/2022,0.063779528,0.085826772,0.733159547,0.74,0,0,0.568897638,,FALSE,0
2/4/2022,0.074015748,0.07992126,0.848356822,0.85,0,0,0.572440945,,FALSE,0
2/5/2022,0.074015748,0.084645669,0.855122236,0.86,0,0,0.575984252,,FALSE,0
2/6/2022,0.081889764,0.081889764,0.899180846,0.91,0,0,0.580708661,,FALSE,0
2/7/2022,0.09015748,0.092913386,0.949186269,0.96,0,0,0.592125984,,FALSE,0
2/8/2022,0.087007874,0.095275591,0.910651475,0.92,0,0,0.575984252,,FALSE,0
2/9/2022,0.091732283,0.091732283,0.968273339,0.97,0,0,0.562598425,0,FALSE,0
2/10/2022,0.122834646,0.11023622,1.031291781,1.04,0,0,0.621653543,0,FALSE,0
2/11/2022,0.122834646,0.111417323,1.062182279,1.07,0,0,0.670472441,0,FALSE,0
2/12/2022,0.103149606,0.099606299,1.011890024,1.02,0,0,0.716141732,0,FALSE,0
2/13/2022,0.101574803,0.106692913,0.961600103,0.97,0,0,0.719291339,,FALSE,0
2/14/2022,0.106692913,0.107480315,1.052534692,1.06,0,0,0.735826772,,FALSE,0
2/15/2022,0.12480315,0.137007874,1.003440208,1.01,0,0,0.773622047,,FALSE,0
2/16/2022,0.126377953,0.137231454,0.920910977,0.93,0,0,0.808267717,,FALSE,0
2/17/2022,0.10511811,0.138887173,0.756859746,0.76,0,0,0.790551181,,FALSE,0
2/18/2022,0.096850394,0.1401663,0.690967756,0.7,0,0,0.764566929,,FALSE,0
2/19/2022,0.131102362,0.146539633,0.894654638,0.9,0,0,0.792519685,,FALSE,0
2/20/2022,0.111417323,0.132277712,0.84229853,0.85,0,0,0.802362205,,FALSE,0
2/21/2022,0.137795276,0.150313129,0.916721488,0.92,0,0,0.833464567,,FALSE,0
2/22/2022,0.131102362,0.142327208,0.921133521,0.93,0,0,0.83976378,,FALSE,0.011811024
2/23/2022,0.152755906,0.152346104,1.002689936,1.01,0,0,0.866141732,,FALSE,0
2/24/2022,0.154330709,0.153180699,1.007507538,1.01,0,0,0.915354331,,FALSE,0
2/25/2022,0.157480315,0.155437706,1.013141016,1.02,0,0,0.975984252,,FALSE,0
2/26/2022,0.11496063,0.122406794,0.9391687,0.95,0,0,0.95984252,,FALSE,0
2/27/2022,0.160629921,0.163928675,0.979876897,0.99,0,0,1.009055118,,FALSE,0
2/28/2022,0.129949104,0.132954468,0.977395537,0.98,0,0,1.001208947,,TRUE,0
3/1/2022,0.129815083,0.13445647,0.965480378,0.97,0,0,0.999921667,,TRUE,0
3/2/2022,0.126420153,0.129761387,0.974250937,0.98,0,0,0.973585915,,TRUE,0
3/3/2022,0.097209096,0.099970725,0.972375617,0.98,0,0,0.916464302,,TRUE,0
3/4/2022,0.134196117,0.138246418,0.970702311,0.98,0,0,0.893180104,,TRUE,0
3/5/2022,0.102385434,0.105286828,0.972442955,0.98,0,0,0.880604908,,TRUE,0
3/6/2022,0.133425434,0.137291523,0.971840295,0.98,0,0,0.853400421,,TRUE,0
3/7/2022,0.136856774,0.14084815,0.971661854,0.98,0,0,0.860308092,,TRUE,0
3/8/2022,0.145972981,0.150180791,0.971981701,0.98,0,0,0.876465989,,TRUE,0
3/9/2022,0.147366015,0.151637968,0.97182795,0.98,0,0,0.897411851,,TRUE,0
3/10/2022,0.144071941,0.14824903,0.971823835,0.98,0,0,0.944274696,,TRUE,0
3/11/2022,0.14925508,0.153573912,0.971877829,0.98,0,0,0.95933366,,TRUE,0
3/12/2022,0.15041719,0.154775163,0.971843204,0.98,0,0,1.007365416,,TRUE,0
3/13/2022,0.146973642,0.151231054,0.971848289,0.98,0,0,1.020913623,,TRUE,0
3/14/2022,0.155682315,0.16019065,0.971856441,0.98,0,0,1.039739164,,TRUE,0
3/15/2022,0.143826281,0.147992368,0.971849311,0.98,0,0,1.037592465,,TRUE,0.059055118
3/16/2022,0.163483941,0.168219081,0.971851347,0.98,0,0,1.053710391,,TRUE,0
3/17/2022,0.152004725,0.156407218,0.971852366,0.98,0,0,1.061643175,0,TRUE,0
3/18/2022,0.16377974,0.168523507,0.971851008,0.98,0,0,1.076167835,0,TRUE,0
3/19/2022,0.099077058,0.101946697,0.971851574,0.98,0,0,1.024376151,0,TRUE,0
3/20/2022,0.168289768,0.17316405,0.97185165,0.98,0,0,1.045692277,0,TRUE,0
3/21/2022,0.178770227,0.183948107,0.971851411,0.98,0,0,1.069231741,0,TRUE,0
3/22/2022,0.18455118,0.189896472,0.971851545,0.98,0,0,1.109956639,0,TRUE,0
3/23/2022,0.183163819,0.18846893,0.971851535,0.98,0,0,1.129636517,0,TRUE,0
3/24/2022,0.184372269,0.189712389,0.971851497,0.98,0,0,1.162004061,0,TRUE,0
3/25/2022,0.18176347,0.187028023,0.971851525,0.98,0,0,1.179987791,0,TRUE,0
3/26/2022,0.185184209,0.190547842,0.971851519,0.98,0,0,1.266094942,0,TRUE,0
3/27/2022,0.134536182,0.138432857,0.971851514,0.98,0,0,1.232341356,0,TRUE,0.251968504
3/28/2022,0.107216608,0.110322005,0.971851519,0.98,0,0,1.160787737,0,TRUE,0.149606299
3/29/2022,0.185586959,0.190962257,0.971851517,0.98,0,0,1.161823516,0,TRUE,0
3/30/2022,0.12157866,0.125100036,0.971851517,0.98,0,0,1.100238358,0,TRUE,0
3/31/2022,0.184302033,0.189640115,0.971851518,0.98,0,0,1.100168122,0,TRUE,0
4/1/2022,0.19835553,0.204100654,0.971851517,0.98,0,0,1.116760182,0,TRUE,0
4/2/2022,0.198974508,0.20473756,0.971851517,0.98,0,0,1.130550481,0,TRUE,0
4/3/2022,0.198861258,0.20462103,0.971851518,0.98,0,0,1.194875557,0,TRUE,0
4/4/2022,0.160007636,0.16464206,0.971851517,0.98,0,0,1.247666585,0,TRUE,0
4/5/2022,0.199803225,0.205590279,0.971851517,0.98,0,0,1.26188285,0,TRUE,0
4/6/2022,0.211868983,0.218005507,0.971851517,0.98,0,0,1.352173173,0,TRUE,0
4/7/2022,0.212005881,0.21814637,0.971851517,0.98,0,0,1.37987702,0,TRUE,0
4/8/2022,0.216411603,0.222679699,0.971851517,0.98,0,0,1.397933093,0,TRUE,0
4/9/2022,0.210941559,0.217051222,0.971851517,0.98,0,0,1.409900145,0,TRUE,0
4/10/2022,0.196662552,0.20235864,0.971851517,0.98,0,0,1.407701438,0,TRUE,0
4/11/2022,0.177669707,0.182815692,0.971851517,0.98,0,0,1.42536351,0,TRUE,0
4/12/2022,0.17992332,0.185134577,0.971851517,0.98,0,0,1.405483604,0,TRUE,0
4/13/2022,0.172740479,0.177743694,0.971851517,0.98,0,0,1.3663551,0,TRUE,0
4/14/2022,0.031941123,0.032866258,0.971851517,0.98,0,0,1.186290342,0,TRUE,0
4/15/2022,0.207349218,0.213354833,0.971851517,0.98,0,0,1.177227957,0,TRUE,0.011811024
4/16/2022,0.162253479,0.166952951,0.971851517,0.98,0,0,1.128539877,0,TRUE,0.192913386
4/17/2022,0.209515169,0.215583518,0.971851517,0.98,0,0,1.141392495,0,TRUE,0
4/18/2022,0.204561791,0.210486672,0.971851517,0.98,0,0,1.168284579,0,TRUE,0.019685039
4/19/2022,0.174702277,0.179762313,0.971851517,0.98,0,0,1.163063536,0,TRUE,0
4/20/2022,0.204059905,0.209970248,0.971851517,0.98,0,0,1.194382962,0,TRUE,0.07480315
4/21/2022,0.12603348,0.129683884,0.971851517,0.98,0,0,1.288475318,0,TRUE,0.133858268
4/22/2022,0.178913178,0.184095178,0.971851517,0.98,0,0,1.260039278,0,TRUE,0
4/23/2022,0.229378434,0.236022098,0.971851517,0.98,0,0,1.327164233,0,TRUE,0
4/24/2022,0.232858161,0.239602611,0.971851517,0.98,0,0,1.350507226,0,TRUE,0
4/25/2022,0.233452273,0.24021393,0.971851517,0.98,0,0,1.379397707,0,TRUE,0
4/26/2022,0.231351337,0.238052143,0.971851517,0.98,0,0,1.436046767,0,TRUE,0
4/27/2022,0.224439223,0.230939829,0.971851517,0.98,0,0,1.456426086,0,TRUE,0
